Phi1	Phi	Phi2	X	Y
1.95576	1.41236	2.49466	142	118
0.59282	2.47622	4.97441	144	118
1.96132	1.40882	2.49466	146	118
0.59849	2.48026	4.97623	148	118
1.9559	1.40881	2.50267	150	118
0.60139	2.48353	4.98108	152	118
1.95954	1.40696	2.5011	154	118
1.95708	1.40562	2.50079	156	118
1.95972	1.40707	2.50059	158	118
3.40828	2.2021	6.07558	160	118
1.96016	1.40036	2.50142	162	118
3.41325	2.21149	6.08092	164	118
1.1202	1.87575	2.04463	166	118
1.12848	1.88399	2.04562	168	118
1.12193	1.88144	2.03935	170	118
1.12874	1.88344	2.04366	172	118
6.25701	1.94304	4.40074	174	118
6.27607	1.95616	4.40184	176	118
6.27702	1.96211	4.40166	178	118
6.27608	1.9602	4.40148	180	118
6.28157	1.96099	4.40046	182	118
6.27675	1.95894	4.40302	184	118
6.27548	1.95582	4.40484	186	118
6.28087	1.95765	4.40221	188	118
6.28091	1.95704	4.40283	190	118
6.27788	1.96095	4.40331	192	118
4.15858	1.01744	1.93837	0	120
4.14221	1.00996	1.95709	2	120
1.01914	1.78804	1.92104	4	120
4.5538	0.87892	1.94471	6	120
4.56664	0.87773	1.92702	8	120
4.56435	0.88265	1.93022	10	120
4.55444	0.8845	1.94579	12	120
4.56783	0.8822	1.93587	14	120
4.56615	0.8846	1.93593	16	120
4.55856	0.87864	1.93315	18	120
4.56689	0.882	1.93116	20	120
4.1117	0.87155	2.44196	22	120
4.10452	0.86726	2.44446	24	120
4.10601	0.86176	2.44012	26	120
4.10382	0.86764	2.44364	28	120
4.10709	0.8668	2.44149	30	120
4.10503	0.86628	2.44266	32	120
4.10166	0.86748	2.44498	34	120
4.10657	0.8689	2.44253	36	120
1.51718	1.96605	3.55817	38	120
1.51893	1.96399	3.55319	40	120
1.51712	1.96799	3.55332	42	120
1.51378	1.96689	3.56135	44	120
1.51785	1.9654	3.57077	46	120
1.51596	1.96581	3.56487	48	120
0.83296	1.92703	2.04356	50	120
0.8259	1.92176	2.03919	52	120
0.84042	1.92966	2.0412	54	120
0.83848	1.92505	2.04292	56	120
3.39866	1.68	5.74222	58	120
3.39673	1.6868	5.73899	60	120
3.40263	1.67936	5.73732	62	120
3.40707	1.67545	5.73628	64	120
3.40458	1.66892	5.73428	66	120
3.40598	1.67321	5.73232	68	120
3.40583	1.67276	5.73481	70	120
3.40477	1.66918	5.73587	72	120
5.78184	1.42023	3.41807	74	120
5.78547	1.42633	3.41598	76	120
5.78499	1.42832	3.41338	78	120
5.78655	1.43186	3.40935	80	120
2.64956	1.70149	6.01802	82	120
2.64945	1.70167	6.01809	84	120
2.64947	1.70166	6.0181	86	120
5.78392	1.44144	3.41112	88	120
5.78645	1.44221	3.41099	90	120
5.78505	1.44347	3.40993	92	120
2.64018	1.70008	6.01785	94	120
5.78666	1.44004	3.40555	96	120
5.7804	1.4419	3.40488	98	120
5.77787	1.43644	3.40685	100	120
5.78384	1.43751	3.40583	102	120
5.7839	1.43847	3.40664	104	120
5.78057	1.43723	3.40681	106	120
4.23755	1.69679	5.85532	108	120
4.23332	1.69779	5.84984	110	120
4.23491	1.69727	5.85027	112	120
4.2404	1.69602	5.85004	114	120
4.24624	1.69764	5.84993	116	120
4.24385	1.69842	5.85087	118	120
4.24609	1.70034	5.85089	120	120
4.24648	1.70028	5.8519	122	120
4.24672	1.70095	5.85667	124	120
4.24821	1.70006	5.85393	126	120
4.24823	1.69969	5.85377	128	120
2.73027	1.15087	3.00184	130	120
5.55988	0.44643	1.85703	132	120
5.87959	2.00213	1.70673	134	120
0.54568	1.01342	1.33952	136	120
0.55795	1.01117	1.32429	138	120
0.59458	2.47604	4.97395	140	120
1.95975	1.41083	2.49818	142	120
0.58933	2.47369	4.97039	144	120
0.59614	2.48121	4.97464	146	120
0.59361	2.48249	4.97373	148	120
1.95812	1.4113	2.49713	150	120
1.95965	1.40861	2.50226	152	120
1.95804	1.40851	2.50157	154	120
1.95973	1.40772	2.50149	156	120
1.95846	1.40891	2.50245	158	120
1.9591	1.40751	2.50067	160	120
1.95606	1.40795	2.50161	162	120
3.40539	2.20334	6.07649	164	120
3.4081	2.20111	6.08459	166	120
5.70387	2.02152	4.36556	168	120
1.16157	1.89336	2.0605	170	120
1.14533	1.88922	2.05139	172	120
6.25981	1.94402	4.39821	174	120
6.27684	1.95921	4.40279	176	120
6.28007	1.95777	4.40217	178	120
6.27545	1.95484	4.40379	180	120
6.27982	1.95587	4.40366	182	120
6.27769	1.96287	4.40161	184	120
6.27744	1.95889	4.40354	186	120
6.27588	1.96313	4.4005	188	120
6.27684	1.95732	4.40408	190	120
6.2768	1.95857	4.40463	192	120
4.15754	1.01011	1.94403	0	122
4.14221	1.00996	1.95709	2	122
4.55538	0.8768	1.93776	4	122
4.57843	0.88426	1.92715	6	122
4.56754	0.88469	1.93358	8	122
4.56771	0.88185	1.93114	10	122
4.56353	0.8787	1.93771	12	122
4.56632	0.88473	1.93726	14	122
4.56127	0.88327	1.93966	16	122
4.56668	0.88223	1.93192	18	122
4.56091	0.88656	1.93728	20	122
4.10815	0.8724	2.43954	22	122
4.10557	0.86796	2.44165	24	122
4.1043	0.8675	2.44394	26	122
4.10482	0.8646	2.44219	28	122
4.10328	0.86812	2.44394	30	122
4.10573	0.86689	2.44199	32	122
4.10045	0.87088	2.44689	34	122
4.09833	0.87183	2.44814	36	122
4.10815	0.86865	2.43399	38	122
1.51951	1.9713	3.56292	40	122
1.51706	1.96927	3.55603	42	122
1.51001	1.96764	1.98055	44	122
1.51408	1.96981	3.56146	46	122
6.05652	1.95689	4.28672	48	122
0.83296	1.92703	2.04356	50	122
0.83296	1.92703	2.04356	52	122
0.84042	1.92966	2.0412	54	122
3.40458	1.67619	5.74242	56	122
3.40078	1.67852	5.73729	58	122
3.40481	1.67072	5.73811	60	122
3.40474	1.67208	5.73539	62	122
3.40575	1.67325	5.73643	64	122
3.40801	1.67615	5.73282	66	122
3.40614	1.67316	5.73196	68	122
3.40587	1.67284	5.73372	70	122
3.40478	1.66919	5.73567	72	122
3.40679	1.67445	5.7346	74	122
2.64155	1.71438	6.00686	76	122
2.64434	1.70701	6.00899	78	122
5.78649	1.42933	3.41198	80	122
2.64805	1.70419	6.01413	82	122
5.78904	1.43874	3.4079	84	122
2.64777	1.70414	6.01514	86	122
5.78576	1.44262	3.41335	88	122
2.64913	1.70187	6.0182	90	122
5.78615	1.4388	3.40667	92	122
5.78112	1.43508	3.40774	94	122
5.78505	1.43427	3.40952	96	122
5.7837	1.43415	3.40899	98	122
2.64477	1.69954	6.01797	100	122
5.78507	1.4376	3.40526	102	122
5.7882	1.43733	3.40448	104	122
4.23675	1.69781	5.85463	106	122
4.24184	1.6984	5.85026	108	122
4.23658	1.69833	5.84847	110	122
4.24182	1.7017	5.85093	112	122
4.24694	1.69994	5.85223	114	122
4.24572	1.70091	5.8525	116	122
4.24303	1.69891	5.85124	118	122
4.24206	1.69994	5.85195	120	122
4.24659	1.70046	5.85151	122	122
4.24804	1.70127	5.85582	124	122
4.25041	1.70032	5.85397	126	122
4.24945	1.69778	5.86286	128	122
4.25067	1.70217	5.85249	130	122
4.24691	1.69471	5.85933	132	122
5.89137	1.99525	1.71796	134	122
0.57272	1.01872	1.32517	136	122
1.95417	1.40629	2.49925	138	122
1.95876	1.40616	2.50032	140	122
1.95837	1.40986	2.49658	142	122
1.95817	1.41127	2.49841	144	122
0.59639	2.48015	4.97565	146	122
1.95845	1.40703	2.50067	148	122
0.60178	2.48379	4.98182	150	122
0.59834	2.48537	4.97995	152	122
0.60308	2.48514	4.98417	154	122
1.95934	1.40627	2.50029	156	122
1.95682	1.40785	2.50237	158	122
0.60533	2.48421	4.98352	160	122
1.95647	1.40852	2.49695	162	122
1.95861	1.41125	2.49837	164	122
3.40573	2.19951	6.08573	166	122
5.78384	1.14081	0.9692	168	122
2.64137	1.99826	2.17705	170	122
2.65242	1.98651	2.17387	172	122
6.24953	1.95487	4.39562	174	122
6.27518	1.95709	4.39978	176	122
6.27747	1.96094	4.40108	178	122
6.27899	1.95451	4.40027	180	122
6.27919	1.95637	4.40188	182	122
6.27621	1.95911	4.4024	184	122
6.27555	1.95626	4.40443	186	122
6.28135	1.96181	4.40114	188	122
6.27626	1.95757	4.40439	190	122
6.28095	1.95815	4.4025	192	122
4.15749	1.01553	1.94355	0	124
4.15726	1.01583	1.94401	2	124
4.57204	0.87833	1.93291	4	124
4.56458	0.88057	1.93355	6	124
4.56964	0.88329	1.93596	8	124
4.57114	0.88667	1.93362	10	124
4.56524	0.8818	1.93964	12	124
4.56777	0.88419	1.93538	14	124
4.56313	0.88614	1.93081	16	124
4.56413	0.88852	1.93122	18	124
3.18875	2.20277	5.62972	20	124
4.11008	0.8656	2.44005	22	124
4.10608	0.86194	2.43998	24	124
4.10397	0.86792	2.44341	26	124
4.10931	0.86527	2.43846	28	124
4.10393	0.86804	2.44338	30	124
4.1045	0.86272	2.44121	32	124
4.10219	0.86876	2.44388	34	124
4.0997	0.8718	2.44713	36	124
4.10351	0.86761	2.44055	38	124
1.51683	1.96614	1.98757	40	124
1.5153	1.97009	1.9822	42	124
1.51742	1.9702	3.55435	44	124
1.51808	1.97293	3.56109	46	124
1.51126	1.96347	3.55429	48	124
1.51238	1.96819	3.56196	50	124
1.51544	1.96228	3.5662	52	124
3.40297	1.68214	5.74464	54	124
3.403	1.68022	5.73709	56	124
3.4022	1.68755	5.73909	58	124
3.40048	1.68688	5.73832	60	124
3.4076	1.67481	5.74003	62	124
3.40768	1.67471	5.74004	64	124
4.81538	0.55858	1.76811	66	124
3.41457	1.67034	5.74128	68	124
4.80725	0.55838	1.77105	70	124
3.40689	1.67111	5.73602	72	124
3.40679	1.67445	5.7346	74	124
5.78921	1.43744	3.41106	76	124
5.78988	1.43618	3.41289	78	124
5.78933	1.42743	3.4131	80	124
5.78931	1.43407	3.41261	82	124
5.78868	1.43374	3.40964	84	124
5.79392	1.438	3.40768	86	124
5.79444	1.43966	3.40755	88	124
5.78343	1.43256	3.41843	90	124
5.78673	1.42941	3.41105	92	124
5.78269	1.43927	3.41338	94	124
5.78142	1.42961	3.41168	96	124
5.78428	1.43333	3.40842	98	124
5.78682	1.44	3.40592	100	124
5.78194	1.43496	3.40554	102	124
5.78331	1.44001	3.40516	104	124
4.23768	1.6978	5.855	106	124
4.2371	1.69764	5.85099	108	124
4.23909	1.69698	5.85168	110	124
4.24138	1.69861	5.85078	112	124
4.24562	1.70116	5.85252	114	124
4.24556	1.70123	5.85257	116	124
4.24774	1.70115	5.8539	118	124
4.24685	1.70103	5.85631	120	124
4.249	1.70026	5.85563	122	124
4.24718	1.70152	5.85469	124	124
4.24782	1.69977	5.85499	126	124
4.24681	1.6991	5.85589	128	124
4.2488	1.70164	5.85455	130	124
4.25173	1.69935	5.86116	132	124
2.74141	1.15016	3.00167	134	124
0.56584	1.01542	1.32434	136	124
1.66723	2.14221	1.67025	138	124
0.60618	2.485	4.98164	140	124
0.60765	2.48009	4.98577	142	124
0.60485	2.48275	4.98603	144	124
0.60435	2.48413	4.98186	146	124
0.60358	2.48376	4.98196	148	124
1.95879	1.40804	2.50124	150	124
0.60501	2.48282	4.98326	152	124
0.60731	2.48238	4.98494	154	124
1.95754	1.40687	2.50055	156	124
1.95957	1.40579	2.50066	158	124
1.96024	1.41065	2.49845	160	124
1.95456	1.41267	2.5009	162	124
3.40652	2.20003	6.08673	164	124
3.40545	2.20022	6.08374	166	124
3.94232	1.03505	2.07436	168	124
0.80501	2.10579	4.21225	170	124
2.64683	1.99766	2.16746	172	124
6.25576	1.97161	4.39889	174	124
6.27014	1.9612	4.39679	176	124
6.2715	1.96085	4.39811	178	124
6.267	1.96278	4.39946	180	124
6.28036	1.9583	4.39889	182	124
6.27037	1.95882	4.39952	184	124
6.27445	1.95589	4.40083	186	124
6.28056	1.95669	4.3999	188	124
6.27633	1.95447	4.40411	190	124
6.27648	1.95669	4.40505	192	124
4.15618	1.01236	1.94837	0	126
4.13866	1.02018	1.94445	2	126
4.56279	0.88545	1.94171	4	126
4.56185	0.87854	1.93369	6	126
4.57131	0.88482	1.9341	8	126
4.56186	0.88047	1.93942	10	126
4.56683	0.87857	1.93348	12	126
4.5647	0.88424	1.93097	14	126
4.56229	0.88577	1.9335	16	126
4.56163	0.88714	1.93181	18	126
4.11048	0.87052	2.43774	20	126
4.10932	0.86213	2.43639	22	126
4.10961	0.86462	2.43841	24	126
4.1083	0.86303	2.43811	26	126
4.10545	0.86814	2.44168	28	126
4.10629	0.86555	2.44236	30	126
4.10578	0.86551	2.44079	32	126
4.09938	0.87157	2.44702	34	126
4.10562	0.86519	2.44223	36	126
4.10768	0.86715	2.4369	38	126
1.51606	1.96904	1.98561	40	126
1.51556	1.96694	1.9792	42	126
1.51442	1.96724	3.55239	44	126
1.51438	1.96951	1.97873	46	126
1.5088	1.96747	3.54705	48	126
1.5135	1.96673	1.98537	50	126
1.51477	1.96174	3.55308	52	126
1.51512	1.96211	3.55524	54	126
3.3999	1.68426	5.74396	56	126
3.40818	1.67985	5.74339	58	126
4.78164	0.5501	1.79522	60	126
3.40858	1.68551	5.73979	62	126
4.82031	0.54866	1.76189	64	126
3.41627	1.67364	5.7422	66	126
4.82794	0.55168	1.75657	68	126
4.82945	0.55067	1.75522	70	126
3.41616	1.6657	5.73626	72	126
0.24291	1.82688	4.47604	74	126
5.77906	1.43868	3.43219	76	126
5.78999	1.44356	3.41294	78	126
5.79109	1.43229	3.4149	80	126
5.78382	1.43531	3.41774	82	126
5.78684	1.43007	3.41465	84	126
5.78658	1.43138	3.41261	86	126
5.78095	1.43401	3.41771	88	126
5.78629	1.43908	3.41571	90	126
6.12353	0.6672	1.25129	92	126
4.29029	1.36749	5.64074	94	126
6.12878	0.67131	1.25316	96	126
5.77928	1.43574	3.41576	98	126
5.78666	1.43255	3.40998	100	126
5.79052	1.44739	3.39893	102	126
4.23899	1.6985	5.85449	104	126
4.24554	1.70106	5.85203	106	126
4.24188	1.70204	5.85059	108	126
4.24251	1.69982	5.85	110	126
4.24802	1.70062	5.85137	112	126
4.24482	1.69998	5.85261	114	126
4.24561	1.70137	5.85244	116	126
4.24556	1.7013	5.85254	118	126
4.24615	1.70159	5.85052	120	126
4.24794	1.70055	5.85154	122	126
4.2466	1.70102	5.85648	124	126
4.24664	1.7014	5.85645	126	126
4.25045	1.69933	5.85983	128	126
4.24755	1.7009	5.85543	130	126
4.2524	1.70177	5.86151	132	126
2.7383	1.13894	2.99247	134	126
1.68297	2.14558	1.6761	136	126
1.68231	2.14358	3.2513	138	126
3.40907	2.19822	6.08355	140	126
1.95753	1.4067	2.50236	142	126
0.60429	2.48319	4.98267	144	126
1.95936	1.40766	2.50164	146	126
1.9584	1.40747	2.50186	148	126
0.60665	2.48276	4.98374	150	126
0.60454	2.48476	4.98169	152	126
1.96067	1.40793	2.5026	154	126
1.96003	1.40812	2.50203	156	126
1.95782	1.40836	2.50116	158	126
3.41061	2.20458	6.08487	160	126
3.39678	2.19979	6.07866	162	126
3.41209	2.19867	6.09029	164	126
3.94724	1.03674	2.06684	166	126
5.79118	1.13641	0.97785	168	126
2.64886	1.99782	2.16005	170	126
2.64999	2.00096	2.16621	172	126
3.95241	1.0513	2.08234	174	126
1.47218	0.66192	3.45195	176	126
1.46434	0.66602	3.46354	178	126
1.45887	0.66192	3.46366	180	126
1.6892	1.86201	1.98325	182	126
6.27141	1.95855	4.39784	184	126
6.27708	1.96065	4.39859	186	126
6.27137	1.95969	4.39943	188	126
6.274	1.9554	4.40304	190	126
6.27444	1.95665	4.40233	192	126
4.14473	1.01042	1.93905	0	128
4.55698	0.8804	1.94079	2	128
4.56779	0.87716	1.93193	4	128
4.56525	0.88148	1.93594	6	128
4.56638	0.8831	1.93498	8	128
4.55897	0.88253	1.93636	10	128
4.56643	0.88624	1.93175	12	128
4.56332	0.88645	1.93465	14	128
3.19457	2.20059	5.62887	16	128
4.10984	0.87502	2.44576	18	128
4.11487	0.86473	2.43617	20	128
4.11449	0.86372	2.43416	22	128
4.10884	0.86281	2.43921	24	128
4.11389	0.86054	2.43302	26	128
4.10873	0.86284	2.4393	28	128
4.10677	0.86548	2.44194	30	128
4.10832	0.86303	2.43954	32	128
4.1054	0.86558	2.44633	34	128
4.10564	0.86541	2.44212	36	128
4.10318	0.86388	2.44288	38	128
1.51836	1.96728	1.9859	40	128
1.51797	1.96738	1.98521	42	128
1.51315	1.96656	1.97722	44	128
1.51499	1.96966	3.55396	46	128
1.51605	1.97039	1.98121	48	128
1.52416	1.96751	1.98308	50	128
1.52419	1.96071	1.98357	52	128
1.5245	1.95244	1.98364	54	128
3.40429	1.68704	5.74179	56	128
3.40773	1.67858	5.7429	58	128
3.40828	1.67806	5.74817	60	128
3.41272	1.67872	5.74362	62	128
4.80444	0.55059	1.78204	64	128
4.8376	0.55021	1.75207	66	128
4.83247	0.55119	1.75441	68	128
4.83622	0.5502	1.75181	70	128
4.83913	0.55098	1.7494	72	128
0.24291	1.82688	4.47604	74	128
5.78479	1.44091	3.42317	76	128
5.78479	1.44091	3.42317	78	128
5.7905	1.43447	3.41222	80	128
6.12098	0.68069	1.242	82	128
6.12275	0.66204	1.253	84	128
5.72701	2.19406	2.90552	86	128
6.11876	0.66773	1.2467	88	128
5.71876	2.19937	2.89629	90	128
6.1286	0.67404	1.24759	92	128
5.72626	2.20113	2.8971	94	128
5.72959	2.20101	2.90183	96	128
5.72679	2.19535	2.90007	98	128
6.12242	0.66321	1.25133	100	128
6.12042	0.6649	1.25749	102	128
4.23929	1.69662	5.85524	104	128
4.24317	1.69985	5.85034	106	128
4.24827	1.69944	5.85085	108	128
4.24649	1.70045	5.85217	110	128
4.24802	1.7006	5.85137	112	128
4.2457	1.70136	5.85228	114	128
4.24699	1.70114	5.85603	116	128
4.24653	1.70072	5.85146	118	128
4.24748	1.70142	5.85416	120	128
4.24747	1.70142	5.85417	122	128
4.24787	1.70005	5.85468	124	128
4.24752	1.70088	5.85549	126	128
4.24743	1.70088	5.85385	128	128
4.24883	1.7007	5.85566	130	128
4.24617	1.70128	5.85687	132	128
4.24633	1.69944	5.86177	134	128
1.67972	2.14252	1.67291	136	128
1.6765	2.14352	3.24289	138	128
1.46505	0.58153	0.18924	140	128
0.60572	2.48479	4.98281	142	128
1.95639	1.40706	2.50241	144	128
0.60289	2.48249	4.9827	146	128
0.60193	2.48345	4.9819	148	128
0.60347	2.48481	4.98211	150	128
0.60306	2.4837	4.98298	152	128
0.6091	2.48244	4.98468	154	128
1.96177	1.40788	2.50381	156	128
3.40283	2.20198	6.07484	158	128
3.40592	2.20352	6.08277	160	128
3.41648	2.20018	6.09582	162	128
3.9576	1.03929	5.20715	164	128
3.9462	1.03597	5.21293	166	128
3.94855	1.0389	2.06917	168	128
3.9432	1.04035	2.07743	170	128
2.64863	2.00072	2.16319	172	128
3.95459	1.04098	2.06387	174	128
1.86435	2.19616	3.39074	176	128
1.85901	2.19646	3.37712	178	128
1.8664	2.19655	3.38512	180	128
1.86165	2.20031	3.38645	182	128
1.46924	0.66253	3.45679	184	128
1.86523	2.1947	3.38211	186	128
1.66939	1.86534	1.96735	188	128
6.2661	1.95682	4.3931	190	128
6.27853	1.9566	4.40152	192	128
2.43374	2.05093	6.13704	0	130
2.43573	2.04291	6.13803	2	130
4.56634	0.88656	1.93703	4	130
4.56927	0.88147	1.93575	6	130
4.56147	0.8786	1.94319	8	130
4.5652	0.88153	1.93308	10	130
4.56664	0.88501	1.92784	12	130
4.56261	0.88826	1.93647	14	130
4.11973	0.87431	2.44187	16	130
4.10968	0.86913	2.43812	18	130
4.11104	0.86386	2.43761	20	130
4.10991	0.86456	2.44096	22	130
4.10899	0.86284	2.43908	24	130
4.10627	0.86613	2.44088	26	130
4.10614	0.86629	2.44293	28	130
4.10862	0.86304	2.4393	30	130
4.10774	0.86502	2.44348	32	130
4.10586	0.86633	2.44316	34	130
4.10749	0.86357	2.44076	36	130
4.10639	0.86523	2.44069	38	130
4.09606	0.86285	2.4527	40	130
1.51768	1.96965	1.97814	42	130
1.52153	1.96611	1.98043	44	130
1.51837	1.96802	1.97757	46	130
1.51765	1.96963	1.97815	48	130
1.51869	1.96852	1.97588	50	130
1.52207	1.96357	1.97098	52	130
4.66847	1.1838	4.30759	54	130
3.41005	1.67488	5.75306	56	130
3.41255	1.67489	5.7436	58	130
4.80434	0.54793	1.77984	60	130
4.7933	0.55196	1.79148	62	130
4.79181	0.5514	1.79139	64	130
2.20926	1.9047	1.95371	66	130
2.21871	1.91687	1.94885	68	130
2.20972	1.91144	1.94827	70	130
2.22309	1.91823	1.94823	72	130
2.21288	1.91489	1.94874	74	130
2.21288	1.91489	1.94874	76	130
5.78486	1.44136	3.42671	78	130
6.12416	0.65345	1.2485	80	130
5.71934	2.20647	2.88589	82	130
5.72434	2.20198	2.89309	84	130
5.72564	2.20398	2.89617	86	130
5.72927	2.19853	2.90263	88	130
5.72429	2.19814	2.89397	90	130
5.72893	2.19811	2.90112	92	130
5.72644	2.20235	2.89749	94	130
5.72607	2.20051	2.89575	96	130
5.72395	2.20367	2.89117	98	130
5.72609	2.20069	2.90016	100	130
5.72743	2.19647	2.90098	102	130
4.23555	1.69962	5.85304	104	130
4.24027	1.7009	5.85123	106	130
4.24177	1.70057	5.85202	108	130
4.24818	1.70061	5.85111	110	130
4.24805	1.70074	5.85124	112	130
4.24801	1.70066	5.85136	114	130
4.2494	1.69953	5.85468	116	130
4.24908	1.70044	5.8554	118	130
4.24456	1.69864	5.8528	120	130
4.24913	1.70045	5.85531	122	130
4.24641	1.69672	5.86398	124	130
4.24679	1.70016	5.86288	126	130
4.24593	1.69815	5.86506	128	130
4.24892	1.69932	5.86249	130	130
4.24884	1.70038	5.85549	132	130
4.2565	1.69964	5.85905	134	130
1.67896	2.13775	1.67913	136	130
1.68238	2.13532	3.25618	138	130
1.68965	2.13905	3.26795	140	130
1.46267	0.58729	0.19384	142	130
0.60115	2.48762	4.98169	144	130
0.59841	2.48739	4.98029	146	130
0.60057	2.48352	4.98112	148	130
0.60379	2.48414	4.98316	150	130
0.6028	2.48315	4.9825	152	130
0.60516	2.48478	4.98144	154	130
0.60371	2.48674	4.981	156	130
3.40821	2.2018	6.08419	158	130
3.40598	2.19939	6.08645	160	130
3.94635	1.04045	2.08074	162	130
3.95088	1.03413	2.06627	164	130
3.95369	1.03872	2.0635	166	130
0.80604	2.10099	4.20999	168	130
0.80815	2.10284	4.21431	170	130
3.93681	1.03791	2.07453	172	130
1.86035	2.19341	3.37928	174	130
1.86647	2.1975	3.38487	176	130
1.86258	2.19526	3.38369	178	130
1.86571	2.19655	3.38395	180	130
1.86539	2.19503	3.38566	182	130
1.87032	2.19673	3.38858	184	130
1.86529	2.1947	3.38613	186	130
1.86541	2.19349	3.38766	188	130
1.46927	0.66302	3.45774	190	130
6.26654	1.96492	4.40013	192	130
2.44128	2.03653	6.13713	0	132
2.43728	2.03919	6.13657	2	132
2.43903	2.04125	6.13732	4	132
4.55993	0.87659	1.94442	6	132
4.56479	0.88066	1.93977	8	132
4.56473	0.88098	1.93982	10	132
4.56864	0.8902	1.93356	12	132
4.10446	0.87427	2.44675	14	132
4.11215	0.87017	2.43768	16	132
4.10661	0.86796	2.4455	18	132
4.10777	0.86608	2.44128	20	132
4.10767	0.86487	2.44179	22	132
4.10822	0.86487	2.44314	24	132
4.10823	0.86278	2.43959	26	132
4.1066	0.86556	2.44203	28	132
4.11196	0.86261	2.43858	30	132
4.10656	0.86567	2.44377	32	132
4.11053	0.86305	2.43786	34	132
4.10914	0.86613	2.44056	36	132
4.10696	0.86083	2.44778	38	132
4.10842	0.86186	2.44899	40	132
1.52141	1.967	1.98172	42	132
1.52152	1.96684	1.97569	44	132
1.52429	1.96401	1.97598	46	132
6.07408	1.93871	4.29097	48	132
4.67934	1.18677	4.30807	50	132
5.08154	1.91651	2.36039	52	132
3.18716	2.30482	5.80899	54	132
3.83724	0.847	2.67671	56	132
4.8056	0.54157	1.77819	58	132
3.40953	1.68851	5.75005	60	132
4.80195	0.54979	1.78302	62	132
2.2139	1.91297	1.94321	64	132
0.51796	1.92923	4.34629	66	132
0.51845	1.92805	4.3438	68	132
2.224	1.91802	1.94744	70	132
0.51986	1.92436	4.34497	72	132
2.22131	1.9179	1.95	74	132
2.2164	1.91634	1.95183	76	132
2.22195	1.91176	1.95025	78	132
6.13284	0.68078	1.23879	80	132
5.72638	2.19906	2.89699	82	132
5.72615	2.20079	2.89507	84	132
5.72449	2.19966	2.89514	86	132
5.72775	2.19917	2.89779	88	132
5.72711	2.20067	2.89683	90	132
5.72642	2.19915	2.89679	92	132
5.72349	2.20019	2.89477	94	132
5.72684	2.20034	2.89661	96	132
5.72401	2.19974	2.89813	98	132
5.72521	2.20261	2.89432	100	132
5.73351	2.19402	2.90703	102	132
5.72882	2.20214	2.89827	104	132
4.24151	1.69818	5.84848	106	132
4.24522	1.6994	5.85012	108	132
4.24543	1.70135	5.85113	110	132
4.24468	1.70015	5.85203	112	132
4.24816	1.70035	5.85101	114	132
4.2478	1.69794	5.84844	116	132
4.24447	1.70037	5.85224	118	132
4.25063	1.70034	5.85178	120	132
4.24813	1.7005	5.85101	122	132
4.24743	1.69977	5.8585	124	132
4.24462	1.70064	5.85937	126	132
4.24418	1.69985	5.86265	128	132
4.24651	1.70029	5.8656	130	132
5.54045	0.43883	1.88047	132	132
5.54103	0.44159	1.87981	134	132
1.67694	2.13917	3.26266	136	132
1.67727	2.13136	1.68015	138	132
1.69361	2.13864	3.26552	140	132
1.68958	2.14094	3.25853	142	132
1.68958	2.14094	3.25853	144	132
0.6028	2.49037	4.98441	146	132
0.5962	2.49202	4.9834	148	132
0.60143	2.48644	4.98129	150	132
0.60291	2.48874	4.98442	152	132
0.60742	2.49275	4.98295	154	132
1.95271	1.40204	2.50379	156	132
3.41038	2.20026	6.08324	158	132
3.9466	1.03498	2.07309	160	132
3.93897	1.03735	2.07717	162	132
3.93639	1.03908	2.07854	164	132
2.64781	1.99834	2.16193	166	132
3.94303	1.03939	2.07588	168	132
0.80772	2.10272	4.2136	170	132
3.94554	1.03453	2.07491	172	132
3.95903	1.03966	2.05421	174	132
1.86449	2.20141	3.38155	176	132
1.8685	2.19915	3.38615	178	132
1.86483	2.19943	3.38304	180	132
1.86236	2.19693	3.38489	182	132
1.86968	2.19971	3.38397	184	132
1.86657	2.19918	3.38184	186	132
1.86595	2.19778	3.38359	188	132
1.86426	2.19622	3.38814	190	132
1.86804	2.19676	3.38217	192	132
2.44479	2.03602	6.13848	0	134
2.44462	2.0374	6.13958	2	134
2.74563	0.49232	2.87152	4	134
4.55035	0.88098	1.94504	6	134
4.56623	0.87942	1.93928	8	134
