X	Y	phi1	phi	phi2
178.0,96.0,1.0589,1.90148,2.18394
178.0,98.0,1.05067,1.89718,2.1733
178.0,100.0,1.04769,1.89727,2.17389
178.0,102.0,1.05321,1.89934,2.17692
178.0,104.0,1.0543,1.90188,2.1834
178.0,106.0,4.20603,1.23579,2.52543
178.0,108.0,0.69295,0.4933,0.91254
178.0,110.0,6.27134,1.9595,4.40114
178.0,112.0,1.68745,1.85684,1.97644
178.0,114.0,6.27195,1.95943,4.4023
178.0,116.0,6.27613,1.95861,4.40241
178.0,118.0,6.27702,1.96211,4.40166
178.0,120.0,6.28007,1.95777,4.40217
178.0,122.0,6.27747,1.96094,4.40108
178.0,124.0,6.2715,1.96085,4.39811
178.0,126.0,1.46434,0.66602,3.46354
178.0,128.0,1.85901,2.19646,3.37712
178.0,130.0,1.86258,2.19526,3.38369
178.0,132.0,1.8685,2.19915,3.38615
178.0,134.0,1.86722,2.20083,3.38468
178.0,136.0,1.86473,2.20042,3.38078
178.0,138.0,1.86712,2.19912,3.383
178.0,140.0,1.86724,2.2007,3.38353
178.0,142.0,1.8677,2.20173,3.38198
178.0,144.0,1.87454,2.2025,3.39237
178.0,146.0,5.01408,0.94005,1.32474
178.0,148.0,3.29726,1.37571,5.35581
178.0,150.0,3.31045,1.37707,5.35735
178.0,152.0,3.83365,1.01127,5.25848
178.0,154.0,3.82626,1.01054,5.26676
178.0,156.0,3.8348,1.01783,2.13105
178.0,158.0,4.45449,0.58062,1.66719
178.0,160.0,4.45076,0.57954,1.6582
178.0,162.0,4.44521,0.58158,1.67104
178.0,164.0,4.46002,0.57546,1.66118
178.0,166.0,4.46125,0.58088,1.65983
178.0,168.0,4.46121,0.57988,1.65976
178.0,170.0,4.45887,0.58009,1.65773
178.0,172.0,4.45764,0.58273,1.66028
178.0,174.0,4.46442,0.58171,1.65842
178.0,176.0,4.45872,0.58052,1.66166
178.0,178.0,4.45992,0.57973,1.65877
178.0,180.0,4.46025,0.58158,1.65878
178.0,182.0,4.45405,0.57895,1.67018
178.0,184.0,4.45326,0.57964,1.67544
178.0,186.0,4.44793,0.58444,1.68066
178.0,188.0,1.3199,2.5574,4.61905
178.0,190.0,1.3194,2.56244,4.62606
178.0,192.0,1.3133,2.56209,4.614
180.0,0.0,0.52681,2.58044,4.6917
180.0,2.0,0.51629,2.57922,4.68995
180.0,4.0,0.51855,2.57876,4.68623
180.0,6.0,0.51241,2.58331,4.69173
180.0,8.0,0.51723,2.58545,4.69106
180.0,10.0,0.51797,2.58338,4.69189
180.0,12.0,0.51795,2.58182,4.68812
180.0,14.0,0.51739,2.58155,4.69027
180.0,16.0,0.51598,2.57928,4.68772
180.0,18.0,0.52016,2.58514,4.69262
180.0,20.0,0.51834,2.58625,4.69063
180.0,22.0,0.525,2.58901,4.69943
180.0,24.0,0.52109,2.58516,4.70281
180.0,26.0,6.22607,1.32699,2.64478
180.0,28.0,6.22675,1.3193,2.63884
180.0,30.0,6.22029,1.32866,2.63882
180.0,32.0,6.22443,1.31843,2.64325
180.0,34.0,6.22452,1.31958,2.6429
180.0,36.0,6.22087,1.31919,2.64331
180.0,38.0,6.21683,1.31653,2.63224
180.0,40.0,6.20992,1.32342,2.63278
180.0,42.0,4.1351,0.99821,2.58568
180.0,44.0,4.13087,1.0011,2.59529
180.0,46.0,4.12964,1.00239,2.59556
180.0,48.0,4.12661,1.00165,2.59676
180.0,50.0,4.12852,1.0018,2.59676
180.0,52.0,4.12226,1.00182,2.60315
180.0,54.0,4.12803,0.99984,2.59889
180.0,56.0,4.12451,1.00108,2.59775
180.0,58.0,4.12657,1.00056,2.60042
180.0,60.0,4.13945,0.99601,2.58937
180.0,62.0,1.9248,2.47051,3.40104
180.0,64.0,3.28262,1.4056,5.62707
180.0,66.0,2.06752,1.96679,0.64141
180.0,68.0,2.09873,1.95199,2.23537
180.0,70.0,3.0427,1.77702,2.66406
180.0,72.0,3.04642,1.76658,2.66694
180.0,74.0,3.04369,1.76276,5.80879
180.0,76.0,3.04183,1.7628,5.8084
180.0,78.0,3.04129,1.76363,5.80819
180.0,80.0,3.04028,1.7662,5.80733
180.0,82.0,3.04405,1.76339,5.80888
180.0,84.0,3.04678,1.76988,2.66704
180.0,86.0,0.02176,0.90849,4.40099
180.0,88.0,5.82877,2.41025,4.35845
180.0,90.0,5.82492,2.4175,4.34871
180.0,92.0,5.83201,2.41923,4.35894
180.0,94.0,5.8323,2.41829,4.35546
180.0,96.0,1.05073,1.89758,2.17702
180.0,98.0,1.05238,1.89946,2.17725
180.0,100.0,1.0517,1.89785,2.17755
180.0,102.0,1.05109,1.89603,2.17204
180.0,104.0,1.05335,1.89713,2.1752
180.0,106.0,4.20603,1.23579,2.52543
180.0,108.0,6.25696,1.9605,4.38042
180.0,110.0,6.27324,1.96252,4.40171
180.0,112.0,6.27488,1.95696,4.40358
180.0,114.0,6.27614,1.96004,4.40227
180.0,116.0,6.27514,1.95785,4.40113
180.0,118.0,6.27608,1.9602,4.40148
180.0,120.0,6.27545,1.95484,4.40379
180.0,122.0,6.27899,1.95451,4.40027
180.0,124.0,6.267,1.96278,4.39946
180.0,126.0,1.45887,0.66192,3.46366
180.0,128.0,1.8664,2.19655,3.38512
180.0,130.0,1.86571,2.19655,3.38395
180.0,132.0,1.86483,2.19943,3.38304
180.0,134.0,1.87283,2.19692,3.38868
180.0,136.0,1.86934,2.20069,3.38428
180.0,138.0,1.8717,2.19906,3.38781
180.0,140.0,1.87013,2.20037,3.38576
180.0,142.0,1.86648,2.19874,3.38338
180.0,144.0,1.87071,2.2005,3.38575
180.0,146.0,1.8647,2.20098,3.38325
180.0,148.0,1.87327,2.2027,3.38543
180.0,150.0,3.30246,1.37875,5.3588
180.0,152.0,3.29497,1.3827,5.35831
180.0,154.0,1.48275,0.67309,3.44957
180.0,156.0,5.0072,0.93312,1.33273
180.0,158.0,2.96434,1.61101,5.70767
180.0,160.0,4.44935,0.57886,1.66773
180.0,162.0,4.45533,0.58195,1.66466
180.0,164.0,4.44988,0.57957,1.66398
180.0,166.0,4.45124,0.5837,1.66827
180.0,168.0,4.45787,0.57976,1.66435
180.0,170.0,4.45679,0.58074,1.66201
180.0,172.0,4.45645,0.58221,1.6618
180.0,174.0,1.31579,2.55526,4.62636
180.0,176.0,4.46013,0.5818,1.66047
180.0,178.0,4.457,0.58079,1.66161
180.0,180.0,1.31759,2.56112,4.62181
180.0,182.0,1.30932,2.56034,4.61443
180.0,184.0,4.4573,0.5775,1.66886
180.0,186.0,1.31348,2.5567,4.61404
180.0,188.0,1.31095,2.55625,4.61416
180.0,190.0,1.30604,2.55991,4.6063
180.0,192.0,4.44524,0.58353,1.68649
182.0,0.0,0.51598,2.58551,4.68598
182.0,2.0,0.51285,2.5818,4.68711
182.0,4.0,0.51531,2.58359,4.68811
182.0,6.0,0.51405,2.58221,4.68807
182.0,8.0,0.51354,2.58153,4.69032
182.0,10.0,0.5151,2.58411,4.69343
182.0,12.0,0.51653,2.58128,4.69075
182.0,14.0,0.51809,2.58589,4.68933
182.0,16.0,0.51822,2.58587,4.68946
182.0,18.0,0.51948,2.57806,4.6867
182.0,20.0,0.52151,2.58388,4.69829
182.0,22.0,0.52214,2.58661,4.70094
182.0,24.0,6.21249,1.33501,2.64168
182.0,26.0,4.52147,1.08695,4.97995
182.0,28.0,6.22487,1.33058,2.64735
182.0,30.0,6.22024,1.3199,2.64442
182.0,32.0,6.22093,1.31783,2.64155
182.0,34.0,6.22131,1.31128,2.63951
182.0,36.0,6.22257,1.32001,2.64637
182.0,38.0,6.21881,1.31821,2.63428
182.0,40.0,6.2158,1.31912,2.63956
182.0,42.0,4.14587,0.99511,2.58866
182.0,44.0,4.13395,0.99532,2.5841
182.0,46.0,4.12585,1.00247,2.60192
182.0,48.0,4.12888,1.00321,2.59628
182.0,50.0,4.12891,1.003,5.74132
182.0,52.0,4.12504,1.00316,2.60062
182.0,54.0,4.12777,1.00423,2.60182
182.0,56.0,4.12192,1.00485,2.60328
182.0,58.0,4.12257,1.00323,2.60184
182.0,60.0,4.11739,1.00848,2.6029
182.0,62.0,4.10509,1.01023,2.60718
182.0,64.0,2.10546,1.95288,3.80416
182.0,66.0,2.08373,1.95078,3.79856
182.0,68.0,2.08809,1.95104,3.80109
182.0,70.0,2.09011,1.95262,3.80672
182.0,72.0,2.08935,1.94697,2.23433
182.0,74.0,2.08507,1.94773,2.2357
182.0,76.0,3.05348,1.76532,2.66962
182.0,78.0,3.05331,1.77261,2.66675
182.0,80.0,3.04755,1.76553,5.80725
182.0,82.0,3.04305,1.76506,5.80521
182.0,84.0,0.00144,0.91213,1.26978
182.0,86.0,5.82242,2.41129,4.36012
182.0,88.0,5.82963,2.41707,4.35652
182.0,90.0,5.83326,2.41115,4.36266
182.0,92.0,5.8288,2.41502,4.35533
182.0,94.0,5.828,2.41026,4.35845
182.0,96.0,5.82939,2.41533,4.35565
182.0,98.0,1.04718,1.89814,2.17359
182.0,100.0,1.04894,1.8961,2.17431
182.0,102.0,1.0477,1.89436,2.1688
182.0,104.0,1.05515,1.89878,2.1778
182.0,106.0,4.1927,1.24109,2.53172
182.0,108.0,6.25228,1.95456,4.39268
182.0,110.0,6.27664,1.96118,4.40164
182.0,112.0,6.27525,1.958,4.40216
182.0,114.0,6.28087,1.96199,4.4008
182.0,116.0,6.27628,1.96212,4.40175
182.0,118.0,6.28157,1.96099,4.40046
182.0,120.0,6.27982,1.95587,4.40366
182.0,122.0,6.27919,1.95637,4.40188
182.0,124.0,6.28036,1.9583,4.39889
182.0,126.0,1.6892,1.86201,1.98325
182.0,128.0,1.86165,2.20031,3.38645
182.0,130.0,1.86539,2.19503,3.38566
182.0,132.0,1.86236,2.19693,3.38489
182.0,134.0,1.86385,2.20044,3.38325
182.0,136.0,1.86542,2.19965,3.38138
182.0,138.0,1.86788,2.20215,3.3825
182.0,140.0,1.86446,2.20026,3.38593
182.0,142.0,1.86145,2.20136,3.38261
182.0,144.0,1.87072,2.20054,3.38901
182.0,146.0,1.86256,2.1998,3.38428
182.0,148.0,1.86769,2.2006,3.38277
182.0,150.0,1.87297,2.20143,3.39191
182.0,152.0,5.00343,0.9372,1.33592
182.0,154.0,1.86818,2.20897,1.81002
182.0,156.0,2.95722,1.61535,2.56496
182.0,158.0,4.45346,0.57934,1.66284
182.0,160.0,4.44797,0.58182,1.66561
182.0,162.0,4.45487,0.57944,1.66301
182.0,164.0,4.45755,0.58071,1.66388
182.0,166.0,1.31424,2.55895,4.61982
182.0,168.0,4.45387,0.58363,1.66368
182.0,170.0,4.4581,0.58275,1.65892
182.0,172.0,4.4316,0.58643,1.67716
182.0,174.0,4.43126,0.58523,1.67559
182.0,176.0,4.45692,0.58042,1.66323
182.0,178.0,4.45726,0.5811,1.6612
182.0,180.0,4.4586,0.58119,1.66083
182.0,182.0,1.31176,2.56133,4.61472
182.0,184.0,1.3167,2.56159,4.61963
182.0,186.0,1.31547,2.55894,4.62259
182.0,188.0,1.30856,2.55655,4.61075
182.0,190.0,1.31143,2.55878,4.62394
182.0,192.0,1.3199,2.5574,4.61905
184.0,0.0,0.51806,2.57816,4.68463
184.0,2.0,0.51352,2.58346,4.68493
184.0,4.0,0.51101,2.5829,4.68696
184.0,6.0,0.5151,2.58376,4.69011
184.0,8.0,0.51599,2.58137,4.69076
184.0,10.0,0.51419,2.5819,4.69255
184.0,12.0,0.5148,2.58419,4.69064
184.0,14.0,0.51625,2.58177,4.69299
184.0,16.0,0.51504,2.58349,4.69111
184.0,18.0,0.5175,2.58281,4.69539
184.0,20.0,0.52558,2.5829,4.69609
184.0,22.0,0.51783,2.57427,4.70337
184.0,24.0,6.21283,1.33523,2.63733
184.0,26.0,4.50372,1.07818,4.98801
184.0,28.0,6.2202,1.30739,2.63592
184.0,30.0,6.21601,1.30996,2.63497
184.0,32.0,6.21909,1.30576,2.6378
184.0,34.0,6.21845,1.31379,2.64114
184.0,36.0,6.22039,1.31225,2.6403
184.0,38.0,6.22634,1.31467,2.6418
184.0,40.0,6.21666,1.31436,2.63423
184.0,42.0,4.13142,1.00483,2.58632
184.0,44.0,4.13848,0.99639,2.5794
184.0,46.0,4.13878,0.99824,2.58411
184.0,48.0,4.12966,0.9993,2.5928
184.0,50.0,4.13011,1.00097,2.59218
184.0,52.0,4.12784,1.00419,2.59847
184.0,54.0,4.12764,1.00387,2.59903
184.0,56.0,4.12512,1.00314,2.60192
184.0,58.0,4.12514,1.00324,5.74357
184.0,60.0,0.97905,2.13425,2.11835
184.0,62.0,0.98401,2.12933,2.11206
184.0,64.0,0.20306,2.15637,4.22726
184.0,66.0,2.08014,1.95196,3.79731
184.0,68.0,2.08748,1.94854,3.8022
184.0,70.0,0.23028,2.17363,4.24458
184.0,72.0,2.08585,1.94578,3.80104
184.0,74.0,2.0788,1.95074,3.80591
184.0,76.0,2.07578,1.95061,3.79822
184.0,78.0,2.06779,1.95086,2.22833
184.0,80.0,3.04755,1.76553,5.80725
184.0,82.0,5.82548,2.42223,4.35644
184.0,84.0,5.82269,2.42161,4.35057
184.0,86.0,5.83006,2.41746,4.35576
184.0,88.0,5.82855,2.4202,4.35409
184.0,90.0,5.83071,2.4116,4.3635
184.0,92.0,5.8332,2.41376,4.36117
184.0,94.0,5.82304,2.41103,4.35832
184.0,96.0,5.83162,2.4113,4.36081
184.0,98.0,1.05842,1.89864,2.17894
184.0,100.0,1.05029,1.8986,2.17614
184.0,102.0,1.05862,1.9006,2.18209
184.0,104.0,4.19761,1.2377,2.52619
184.0,106.0,1.67975,1.88154,1.98189
184.0,108.0,6.27375,1.96105,4.40057
184.0,110.0,6.27715,1.96078,4.40077
184.0,112.0,6.27569,1.95611,4.4046
184.0,114.0,6.28085,1.95766,4.40176
184.0,116.0,6.28124,1.96198,4.40054
184.0,118.0,6.27675,1.95894,4.40302
184.0,120.0,6.27769,1.96287,4.40161
184.0,122.0,6.27621,1.95911,4.4024
184.0,124.0,6.27037,1.95882,4.39952
184.0,126.0,6.27141,1.95855,4.39784
184.0,128.0,1.46924,0.66253,3.45679
184.0,130.0,1.87032,2.19673,3.38858
184.0,132.0,1.86968,2.19971,3.38397
184.0,134.0,1.86539,2.19758,3.38838
184.0,136.0,1.86209,2.19827,3.38476
184.0,138.0,1.86456,2.201,3.38439
184.0,140.0,1.86772,2.19829,3.38993
184.0,142.0,1.86539,2.2007,3.38224
184.0,144.0,1.8669,2.20089,3.38628
184.0,146.0,1.86545,2.20169,3.3839
184.0,148.0,1.86181,2.20102,3.38239
184.0,150.0,1.86856,2.20011,3.38651
184.0,152.0,1.86538,2.20227,3.38439
184.0,154.0,3.3114,1.35726,2.21614
184.0,156.0,3.28113,1.38122,2.21727
184.0,158.0,1.32057,2.56313,4.63311
184.0,160.0,4.46017,0.58028,1.65279
184.0,162.0,4.44854,0.57958,1.66283
184.0,164.0,4.45568,0.58272,1.66293
184.0,166.0,1.32325,2.56247,4.6329
184.0,168.0,4.4316,0.58662,1.67717
184.0,170.0,4.411,0.58542,1.69634
184.0,172.0,1.30887,2.55713,4.61651
184.0,174.0,4.45846,0.58179,1.66175
184.0,176.0,4.45541,0.58267,1.66249
184.0,178.0,4.45847,0.58111,1.66125
184.0,180.0,1.31741,2.56215,4.61946
184.0,182.0,4.45817,0.58144,1.66329
184.0,184.0,1.30979,2.56094,4.61345
184.0,186.0,4.44727,0.58229,1.67174
184.0,188.0,1.31974,2.55964,4.62364
184.0,190.0,1.31185,2.5556,4.61985
184.0,192.0,1.31095,2.55625,4.61416
186.0,0.0,0.51545,2.57958,4.69849
186.0,2.0,0.5134,2.58248,4.69083
186.0,4.0,0.51453,2.5812,4.69258
186.0,6.0,0.51262,2.58647,4.69195
186.0,8.0,0.51582,2.58097,4.69027
186.0,10.0,0.5167,2.58261,4.68846
186.0,12.0,0.51379,2.57969,4.68991
186.0,14.0,0.51506,2.58382,4.69113
186.0,16.0,0.51848,2.58208,4.68796
186.0,18.0,0.5181,2.58065,4.68954
186.0,20.0,0.52486,2.58329,4.69717
186.0,22.0,0.5195,2.58016,4.70066
186.0,24.0,6.21134,1.32587,2.63637
186.0,26.0,6.21944,1.30986,2.63937
186.0,28.0,6.21821,1.31151,2.63746
186.0,30.0,6.21868,1.30991,2.63943
186.0,32.0,6.21946,1.30883,2.63509
186.0,34.0,6.21891,1.31208,2.63875
186.0,36.0,6.21811,1.30896,2.63935
186.0,38.0,6.21759,1.31236,2.63834
186.0,40.0,6.21649,1.3124,2.63757
186.0,42.0,6.20231,1.32511,2.62971
186.0,44.0,4.14104,0.99668,2.58743
186.0,46.0,4.13131,1.00073,2.59062
186.0,48.0,4.13205,0.99793,2.5883
186.0,50.0,4.12668,1.00177,2.59372
186.0,52.0,4.12423,1.00409,2.596
186.0,54.0,4.12306,1.00489,2.59905
186.0,56.0,4.13341,0.99993,2.59222
186.0,58.0,4.12237,1.00193,2.59573
186.0,60.0,4.12307,1.00786,2.59948
186.0,62.0,4.12204,1.00769,2.59366
186.0,64.0,2.10376,1.95511,3.80228
186.0,66.0,0.223,2.15996,4.23856
186.0,68.0,2.08929,1.94954,3.80742
186.0,70.0,2.09106,1.95056,3.8045
186.0,72.0,2.08426,1.9448,3.80305
186.0,74.0,2.07845,1.95154,3.80245
186.0,76.0,2.084,1.94998,3.80238
186.0,78.0,2.07821,1.95034,3.80149
186.0,80.0,5.83686,2.41946,4.37308
186.0,82.0,5.83246,2.42172,4.36261
186.0,84.0,5.82968,2.41712,4.35982
186.0,86.0,5.82847,2.41931,4.36
186.0,88.0,5.83426,2.41938,4.36154
186.0,90.0,5.82698,2.41781,4.35583
186.0,92.0,5.83347,2.40954,4.35983
186.0,94.0,5.83072,2.40969,4.36001
186.0,96.0,5.83288,2.41263,4.35923
186.0,98.0,1.05484,1.90182,2.18374
186.0,100.0,1.05253,1.90098,2.17857
186.0,102.0,1.05606,1.8986,2.17967
186.0,104.0,1.04937,1.89798,2.17669
186.0,106.0,1.6623,1.87404,1.97043
186.0,108.0,6.27153,1.95914,4.40509
186.0,110.0,6.27674,1.95863,4.40124
186.0,112.0,6.27499,1.95545,4.40315
186.0,114.0,6.27643,1.96226,4.40166
186.0,116.0,6.27516,1.95536,4.40411
186.0,118.0,6.27548,1.95582,4.40484
186.0,120.0,6.27744,1.95889,4.40354
186.0,122.0,6.27555,1.95626,4.40443
186.0,124.0,6.27445,1.95589,4.40083
186.0,126.0,6.27708,1.96065,4.39859
186.0,128.0,1.86523,2.1947,3.38211
186.0,130.0,1.86529,2.1947,3.38613
186.0,132.0,1.86657,2.19918,3.38184
186.0,134.0,1.87185,2.20009,3.38701
186.0,136.0,1.86709,2.19936,3.38492
186.0,138.0,1.87395,2.19966,3.38596
186.0,140.0,1.86779,2.19803,3.38954
186.0,142.0,1.86731,2.20058,3.38681
186.0,144.0,1.86452,2.20047,3.38464
186.0,146.0,1.86698,2.19868,3.38718
186.0,148.0,1.86724,2.19987,3.38758
186.0,150.0,1.86504,2.20054,3.38626
186.0,152.0,1.86159,2.20209,3.38183
186.0,154.0,1.8694,2.20317,3.38554
186.0,156.0,3.29731,1.37173,2.22103
186.0,158.0,1.31923,2.56332,4.63117
186.0,160.0,1.32092,2.56432,4.63021
186.0,162.0,4.44478,0.58183,1.66473
186.0,164.0,4.4263,0.58297,1.67866
186.0,166.0,1.30731,2.56033,4.62005
186.0,168.0,4.41915,0.58409,1.68377
186.0,170.0,4.45598,0.58036,1.66289
186.0,172.0,4.45789,0.58026,1.66193
186.0,174.0,4.42505,0.58395,1.68426
186.0,176.0,4.43189,0.58489,1.68071
186.0,178.0,4.46031,0.57985,1.66191
186.0,180.0,4.45695,0.5821,1.66085
186.0,182.0,4.4571,0.58066,1.66306
186.0,184.0,1.31658,2.56049,4.62123
186.0,186.0,4.45645,0.58324,1.66337
186.0,188.0,1.32259,2.55935,4.62995
186.0,190.0,1.31328,2.56072,4.61895
186.0,192.0,1.30856,2.55655,4.61075
188.0,0.0,0.52338,2.58152,4.70374
188.0,2.0,0.51533,2.58194,4.69059
188.0,4.0,0.5155,2.58192,4.69078
188.0,6.0,0.51344,2.58267,4.69207
188.0,8.0,0.51508,2.58337,4.69036
188.0,10.0,0.51535,2.58688,4.6908
188.0,12.0,0.51547,2.58467,4.69229
188.0,14.0,0.52461,2.582,4.6994
188.0,16.0,0.51723,2.58155,4.69122
188.0,18.0,0.52051,2.58339,4.7007
188.0,20.0,0.52635,2.58698,4.70175
188.0,22.0,6.22182,1.3275,2.64125
188.0,24.0,6.22293,1.33343,2.64276
188.0,26.0,4.50977,1.08594,5.00397
188.0,28.0,6.21561,1.30907,2.63792
188.0,30.0,4.50691,1.08784,5.00959
188.0,32.0,6.21728,1.31151,2.63838
188.0,34.0,6.2166,1.31197,2.63795
188.0,36.0,6.2241,1.3084,2.63913
188.0,38.0,6.21433,1.30946,2.63709
188.0,40.0,6.21605,1.32154,2.6423
188.0,42.0,6.21288,1.31999,2.64063
188.0,44.0,4.13634,0.99756,2.58912
188.0,46.0,4.12528,0.99798,2.58954
188.0,48.0,4.13267,0.99835,2.58215
188.0,50.0,4.12266,1.00045,2.58954
188.0,52.0,4.12883,0.99942,2.59337
188.0,54.0,4.12915,1.00265,2.59586
188.0,56.0,4.12379,1.00434,2.60152
188.0,58.0,4.12664,1.00078,2.59388
188.0,60.0,4.12887,1.00019,2.59463
188.0,62.0,4.121,1.00162,2.59547
188.0,64.0,4.12346,1.00151,2.59838
188.0,66.0,2.08632,1.95411,3.80516
188.0,68.0,2.08727,1.95182,3.79844
188.0,70.0,2.08915,1.94543,3.80421
188.0,72.0,2.08783,1.95037,3.80513
188.0,74.0,2.0812,1.95144,3.79887
188.0,76.0,2.0884,1.9493,3.80615
188.0,78.0,2.07725,1.95094,3.79863
188.0,80.0,4.5558,1.34616,5.37616
188.0,82.0,5.83984,2.4195,4.37267
188.0,84.0,5.82944,2.42094,4.36201
188.0,86.0,5.83433,2.4226,4.36151
188.0,88.0,5.83368,2.41488,4.35723
188.0,90.0,5.83119,2.41849,4.35667
188.0,92.0,5.83455,2.40978,4.35956
188.0,94.0,5.83251,2.40949,4.36145
188.0,96.0,5.83382,2.41268,4.35988
188.0,98.0,1.0516,1.89783,2.17379
188.0,100.0,1.06548,1.90554,2.18868
188.0,102.0,1.67691,1.86644,1.97826
188.0,104.0,6.27217,1.96091,4.40278
188.0,106.0,6.27534,1.96392,4.40301
188.0,108.0,6.27575,1.9603,4.40109
188.0,110.0,6.27499,1.95585,4.40329
188.0,112.0,6.27504,1.95816,4.40177
188.0,114.0,6.27617,1.95875,4.4032
188.0,116.0,6.27835,1.96074,4.40228
188.0,118.0,6.28087,1.95765,4.40221
188.0,120.0,6.27588,1.96313,4.4005
188.0,122.0,6.28135,1.96181,4.40114
188.0,124.0,6.28056,1.95669,4.3999
188.0,126.0,6.27137,1.95969,4.39943
188.0,128.0,1.66939,1.86534,1.96735
188.0,130.0,1.86541,2.19349,3.38766
188.0,132.0,1.86595,2.19778,3.38359
188.0,134.0,1.86895,2.20117,3.38534
188.0,136.0,1.87266,2.19951,3.38754
188.0,138.0,1.86803,2.19895,3.38581
188.0,140.0,1.86939,2.1996,3.38561
188.0,142.0,1.86712,2.20101,3.38252
188.0,144.0,1.86842,2.20092,3.38668
188.0,146.0,1.86665,2.20035,3.38285
188.0,148.0,1.86527,2.20013,3.384
188.0,150.0,1.86339,2.19839,3.38438
188.0,152.0,1.86886,2.19967,3.384
188.0,154.0,1.87973,2.20097,3.39723
188.0,156.0,5.01872,0.94063,1.3244
188.0,158.0,2.95619,1.60304,2.56281
188.0,160.0,2.95771,1.6149,2.56474
188.0,162.0,4.46074,0.57972,1.65286
188.0,164.0,4.43055,0.5867,1.67837
188.0,166.0,4.45025,0.58051,1.66305
188.0,168.0,4.43756,0.58039,1.66815
188.0,170.0,4.43436,0.58563,1.67765
188.0,172.0,4.43242,0.58766,1.67587
188.0,174.0,4.42632,0.5864,1.68113
188.0,176.0,1.31662,2.5596,4.62156
188.0,178.0,4.43055,0.58761,1.67809
188.0,180.0,4.42975,0.58716,1.67736
188.0,182.0,4.43096,0.58532,1.68169
188.0,184.0,4.45946,0.57971,1.66125
188.0,186.0,1.31294,2.55815,4.62021
188.0,188.0,1.31828,2.55784,4.62091
188.0,190.0,1.32729,2.55889,4.63267
188.0,192.0,1.31974,2.55964,4.62364
190.0,0.0,0.53217,1.00729,1.56978
190.0,2.0,0.51693,2.57942,4.68808
190.0,4.0,0.52033,2.58306,4.69996
190.0,6.0,0.51333,2.58332,4.69183
190.0,8.0,0.51194,2.5834,4.69197
190.0,10.0,0.51582,2.58165,4.69127
190.0,12.0,0.51614,2.58542,4.69145
190.0,14.0,0.51715,2.5833,4.69366
190.0,16.0,0.51838,2.58246,4.69047
190.0,18.0,0.52486,2.583,4.69211
190.0,20.0,0.5271,2.58722,4.70223
190.0,22.0,6.21844,1.32292,2.64053
190.0,24.0,6.21365,1.31799,2.64029
190.0,26.0,6.21606,1.30541,2.63868
190.0,28.0,6.21752,1.30271,2.64002
190.0,30.0,4.50587,1.08758,5.01117
190.0,32.0,6.21555,1.31207,2.63859
190.0,34.0,6.21501,1.30997,2.63779
190.0,36.0,6.21273,1.31412,2.63833
190.0,38.0,4.50769,1.08573,5.00779
190.0,40.0,4.50111,1.08199,4.99742
190.0,42.0,6.2409,2.24729,4.67133
190.0,44.0,6.24667,2.24797,4.67337
190.0,46.0,6.24788,2.25164,4.66864
190.0,48.0,6.25335,2.25545,4.67669
190.0,50.0,1.55725,1.60408,2.26512
190.0,52.0,4.11783,1.00454,2.59214
190.0,54.0,4.12805,0.99949,2.59271
190.0,56.0,4.12433,1.00244,2.59554
190.0,58.0,4.12751,1.00288,2.59452
190.0,60.0,4.12772,1.00105,2.5978
190.0,62.0,4.12543,0.99827,2.59863
190.0,64.0,4.12346,1.00151,2.59838
190.0,66.0,3.17204,1.96356,5.71058
190.0,68.0,2.05626,1.95613,2.21502
190.0,70.0,2.06561,1.95879,2.21716
190.0,72.0,2.07665,1.94462,3.7977
190.0,74.0,2.07797,1.9508,3.80305
190.0,76.0,2.07756,1.95061,3.8018
190.0,78.0,2.07354,1.95167,3.79939
190.0,80.0,2.06076,1.94466,3.81202
190.0,82.0,5.84183,2.41954,4.36831
190.0,84.0,5.83007,2.41737,4.35591
190.0,86.0,5.83528,2.41768,4.36031
190.0,88.0,5.83719,2.41846,4.36413
190.0,90.0,5.83524,2.41782,4.36136
190.0,92.0,5.84173,2.41591,4.3637
190.0,94.0,0.01274,0.90226,1.27039
190.0,96.0,0.00271,0.89548,1.27764
190.0,98.0,1.67424,1.85944,1.98168
190.0,100.0,6.26727,1.96553,4.39923
190.0,102.0,6.26795,1.95973,4.39979
190.0,104.0,6.2704,1.95637,4.40065
190.0,106.0,6.27604,1.96069,4.40098
190.0,108.0,6.2757,1.95683,4.40309
190.0,110.0,6.27647,1.95881,4.40264
190.0,112.0,6.27599,1.95972,4.40205
190.0,114.0,6.28115,1.95968,4.40298
190.0,116.0,6.27661,1.95761,4.40377
190.0,118.0,6.28091,1.95704,4.40283
190.0,120.0,6.27684,1.95732,4.40408
190.0,122.0,6.27626,1.95757,4.40439
190.0,124.0,6.27633,1.95447,4.40411
190.0,126.0,6.274,1.9554,4.40304
190.0,128.0,6.2661,1.95682,4.3931
190.0,130.0,1.46927,0.66302,3.45774
190.0,132.0,1.86426,2.19622,3.38814
190.0,134.0,1.86221,2.19769,3.38271
190.0,136.0,1.8726,2.20038,3.38978
190.0,138.0,1.86353,2.19891,3.38461
190.0,140.0,1.86792,2.20017,3.38511
190.0,142.0,1.86422,2.20035,3.38576
190.0,144.0,1.86283,2.19975,3.38613
190.0,146.0,1.86749,2.19975,3.38583
