phi1,phi,phi2,X,Y,IQ
5.98999,2.21753,3.81678,374.0,28.0,60
5.98999,2.21753,3.81678,374.0,29.0,60
5.98999,2.21753,3.81678,374.0,30.0,60
5.98999,2.21753,3.81678,374.0,31.0,60
5.98999,2.21753,3.81678,374.0,32.0,60
5.98999,2.21753,3.81678,374.0,33.0,60
0.77234,2.59345,2.09132,374.0,34.0,60
0.77234,2.59345,2.09132,374.0,35.0,60
0.77234,2.59345,2.09132,374.0,36.0,60
5.98999,2.21753,3.81678,374.0,37.0,60
4.92476,3.04463,2.65605,374.0,38.0,60
0.77234,2.59345,2.09132,374.0,39.0,60
0.77234,2.59345,2.09132,374.0,40.0,60
0.77234,2.59345,2.09132,375.0,0.0,60
0.77234,2.59345,2.09132,375.0,1.0,60
4.92476,3.04463,2.65605,375.0,2.0,60
4.92476,3.04463,2.65605,375.0,3.0,60
4.92476,3.04463,2.65605,375.0,4.0,60
4.92476,3.04463,2.65605,375.0,5.0,60
4.92476,3.04463,2.65605,375.0,6.0,60
4.78702,2.2505,2.53441,375.0,7.0,60
4.78702,2.2505,2.53441,375.0,8.0,60
4.78702,2.2505,2.53441,375.0,9.0,60
4.78702,2.2505,2.53441,375.0,10.0,60
4.78702,2.2505,2.53441,375.0,11.0,60
4.78702,2.2505,2.53441,375.0,12.0,60
0.94915,0.11079,1.1751,375.0,13.0,60
0.77234,2.59345,2.09132,375.0,14.0,60
0.77234,2.59345,2.09132,375.0,15.0,60
0.77234,2.59345,2.09132,375.0,16.0,60
0.77234,2.59345,2.09132,375.0,17.0,60
0.77234,2.59345,2.09132,375.0,18.0,60
0.77234,2.59345,2.09132,375.0,19.0,60
0.77234,2.59345,2.09132,375.0,20.0,60
0.77234,2.59345,2.09132,375.0,21.0,60
0.77234,2.59345,2.09132,375.0,22.0,60
0.77234,2.59345,2.09132,375.0,23.0,60
0.77234,2.59345,2.09132,375.0,24.0,60
0.77234,2.59345,2.09132,375.0,25.0,60
0.77234,2.59345,2.09132,375.0,26.0,60
5.98999,2.21753,3.81678,375.0,27.0,60
5.98999,2.21753,3.81678,375.0,28.0,60
5.98999,2.21753,3.81678,375.0,29.0,60
5.98999,2.21753,3.81678,375.0,30.0,60
5.98999,2.21753,3.81678,375.0,31.0,60
5.98999,2.21753,3.81678,375.0,32.0,60
5.98999,2.21753,3.81678,375.0,33.0,60
5.98999,2.21753,3.81678,375.0,34.0,60
0.77234,2.59345,2.09132,375.0,35.0,60
5.98999,2.21753,3.81678,375.0,36.0,60
5.98999,2.21753,3.81678,375.0,37.0,60
4.92476,3.04463,2.65605,375.0,38.0,60
4.92476,3.04463,2.65605,375.0,39.0,60
0.77234,2.59345,2.09132,375.0,40.0,60
0.77234,2.59345,2.09132,376.0,0.0,60
4.92476,3.04463,2.65605,376.0,1.0,60
4.92476,3.04463,2.65605,376.0,2.0,60
4.92476,3.04463,2.65605,376.0,3.0,60
4.92476,3.04463,2.65605,376.0,4.0,60
4.92476,3.04463,2.65605,376.0,5.0,60
4.92476,3.04463,2.65605,376.0,6.0,60
4.92476,3.04463,2.65605,376.0,7.0,60
4.78702,2.2505,2.53441,376.0,8.0,60
4.78702,2.2505,2.53441,376.0,9.0,60
4.78702,2.2505,2.53441,376.0,10.0,60
4.78702,2.2505,2.53441,376.0,11.0,60
4.78702,2.2505,2.53441,376.0,12.0,60
0.77234,2.59345,2.09132,376.0,13.0,60
0.77234,2.59345,2.09132,376.0,14.0,60
0.77234,2.59345,2.09132,376.0,15.0,60
0.77234,2.59345,2.09132,376.0,16.0,60
0.77234,2.59345,2.09132,376.0,17.0,60
0.77234,2.59345,2.09132,376.0,18.0,60
0.77234,2.59345,2.09132,376.0,19.0,60
0.77234,2.59345,2.09132,376.0,20.0,60
0.77234,2.59345,2.09132,376.0,21.0,60
0.77234,2.59345,2.09132,376.0,22.0,60
0.77234,2.59345,2.09132,376.0,23.0,60
0.77234,2.59345,2.09132,376.0,24.0,60
0.77234,2.59345,2.09132,376.0,25.0,60
0.77234,2.59345,2.09132,376.0,26.0,60
0.77234,2.59345,2.09132,376.0,27.0,60
5.98999,2.21753,3.81678,376.0,28.0,60
5.98999,2.21753,3.81678,376.0,29.0,60
5.98999,2.21753,3.81678,376.0,30.0,60
5.98999,2.21753,3.81678,376.0,31.0,60
5.98999,2.21753,3.81678,376.0,32.0,60
5.98999,2.21753,3.81678,376.0,33.0,60
5.98999,2.21753,3.81678,376.0,34.0,60
5.98999,2.21753,3.81678,376.0,35.0,60
5.98999,2.21753,3.81678,376.0,36.0,60
5.98999,2.21753,3.81678,376.0,37.0,60
4.92476,3.04463,2.65605,376.0,38.0,60
4.92476,3.04463,2.65605,376.0,39.0,60
4.92476,3.04463,2.65605,376.0,40.0,60
4.92476,3.04463,2.65605,377.0,0.0,60
4.92476,3.04463,2.65605,377.0,1.0,60
4.92476,3.04463,2.65605,377.0,2.0,60
4.92476,3.04463,2.65605,377.0,3.0,60
4.92476,3.04463,2.65605,377.0,4.0,60
4.92476,3.04463,2.65605,377.0,5.0,60
4.92476,3.04463,2.65605,377.0,6.0,60
4.92476,3.04463,2.65605,377.0,7.0,60
4.92476,3.04463,2.65605,377.0,8.0,60
4.78702,2.2505,2.53441,377.0,9.0,60
4.78702,2.2505,2.53441,377.0,10.0,60
4.78702,2.2505,2.53441,377.0,11.0,60
4.78702,2.2505,2.53441,377.0,12.0,60
4.78702,2.2505,2.53441,377.0,13.0,60
4.78702,2.2505,2.53441,377.0,14.0,60
0.77234,2.59345,2.09132,377.0,15.0,60
0.77234,2.59345,2.09132,377.0,16.0,60
4.78702,2.2505,2.53441,377.0,17.0,60
4.78702,2.2505,2.53441,377.0,18.0,60
4.78702,2.2505,2.53441,377.0,19.0,60
4.78702,2.2505,2.53441,377.0,20.0,60
4.78702,2.2505,2.53441,377.0,21.0,60
0.77234,2.59345,2.09132,377.0,22.0,60
0.77234,2.59345,2.09132,377.0,23.0,60
0.77234,2.59345,2.09132,377.0,24.0,60
0.77234,2.59345,2.09132,377.0,25.0,60
0.77234,2.59345,2.09132,377.0,26.0,60
0.77234,2.59345,2.09132,377.0,27.0,60
0.77234,2.59345,2.09132,377.0,28.0,60
5.98999,2.21753,3.81678,377.0,29.0,60
5.98999,2.21753,3.81678,377.0,30.0,60
5.98999,2.21753,3.81678,377.0,31.0,60
5.98999,2.21753,3.81678,377.0,32.0,60
5.98999,2.21753,3.81678,377.0,33.0,60
5.98999,2.21753,3.81678,377.0,34.0,60
5.98999,2.21753,3.81678,377.0,35.0,60
5.98999,2.21753,3.81678,377.0,36.0,60
5.98999,2.21753,3.81678,377.0,37.0,60
4.92476,3.04463,2.65605,377.0,38.0,60
4.92476,3.04463,2.65605,377.0,39.0,60
4.92476,3.04463,2.65605,377.0,40.0,60
4.92476,3.04463,2.65605,378.0,0.0,60
4.92476,3.04463,2.65605,378.0,1.0,60
4.92476,3.04463,2.65605,378.0,2.0,60
4.92476,3.04463,2.65605,378.0,3.0,60
4.92476,3.04463,2.65605,378.0,4.0,60
4.92476,3.04463,2.65605,378.0,5.0,60
4.92476,3.04463,2.65605,378.0,6.0,60
4.92476,3.04463,2.65605,378.0,7.0,60
4.92476,3.04463,2.65605,378.0,8.0,60
4.78702,2.2505,2.53441,378.0,9.0,60
4.78702,2.2505,2.53441,378.0,10.0,60
4.78702,2.2505,2.53441,378.0,11.0,60
4.78702,2.2505,2.53441,378.0,12.0,60
4.78702,2.2505,2.53441,378.0,13.0,60
4.78702,2.2505,2.53441,378.0,14.0,60
4.78702,2.2505,2.53441,378.0,15.0,60
4.78702,2.2505,2.53441,378.0,16.0,60
4.78702,2.2505,2.53441,378.0,17.0,60
4.78702,2.2505,2.53441,378.0,18.0,60
4.78702,2.2505,2.53441,378.0,19.0,60
4.78702,2.2505,2.53441,378.0,20.0,60
4.78702,2.2505,2.53441,378.0,21.0,60
0.77234,2.59345,2.09132,378.0,22.0,60
0.77234,2.59345,2.09132,378.0,23.0,60
0.77234,2.59345,2.09132,378.0,24.0,60
0.77234,2.59345,2.09132,378.0,25.0,60
0.77234,2.59345,2.09132,378.0,26.0,60
0.77234,2.59345,2.09132,378.0,27.0,60
0.77234,2.59345,2.09132,378.0,28.0,60
0.77234,2.59345,2.09132,378.0,29.0,60
5.98999,2.21753,3.81678,378.0,30.0,60
5.98999,2.21753,3.81678,378.0,31.0,60
5.98999,2.21753,3.81678,378.0,32.0,60
5.98999,2.21753,3.81678,378.0,33.0,60
5.98999,2.21753,3.81678,378.0,34.0,60
5.98999,2.21753,3.81678,378.0,35.0,60
5.98999,2.21753,3.81678,378.0,36.0,60
5.98999,2.21753,3.81678,378.0,37.0,60
4.92476,3.04463,2.65605,378.0,38.0,60
4.92476,3.04463,2.65605,378.0,39.0,60
4.92476,3.04463,2.65605,378.0,40.0,60
4.92476,3.04463,2.65605,379.0,0.0,60
4.92476,3.04463,2.65605,379.0,1.0,60
4.92476,3.04463,2.65605,379.0,2.0,60
4.92476,3.04463,2.65605,379.0,3.0,60
4.92476,3.04463,2.65605,379.0,4.0,60
4.92476,3.04463,2.65605,379.0,5.0,60
4.92476,3.04463,2.65605,379.0,6.0,60
4.92476,3.04463,2.65605,379.0,7.0,60
4.78702,2.2505,2.53441,379.0,8.0,60
4.78702,2.2505,2.53441,379.0,9.0,60
4.78702,2.2505,2.53441,379.0,10.0,60
4.78702,2.2505,2.53441,379.0,11.0,60
4.78702,2.2505,2.53441,379.0,12.0,60
4.78702,2.2505,2.53441,379.0,13.0,60
4.78702,2.2505,2.53441,379.0,14.0,60
4.78702,2.2505,2.53441,379.0,15.0,60
4.78702,2.2505,2.53441,379.0,16.0,60
4.78702,2.2505,2.53441,379.0,17.0,60
4.78702,2.2505,2.53441,379.0,18.0,60
4.78702,2.2505,2.53441,379.0,19.0,60
4.78702,2.2505,2.53441,379.0,20.0,60
4.78702,2.2505,2.53441,379.0,21.0,60
0.77234,2.59345,2.09132,379.0,22.0,60
0.77234,2.59345,2.09132,379.0,23.0,60
0.77234,2.59345,2.09132,379.0,24.0,60
0.77234,2.59345,2.09132,379.0,25.0,60
0.77234,2.59345,2.09132,379.0,26.0,60
0.77234,2.59345,2.09132,379.0,27.0,60
0.77234,2.59345,2.09132,379.0,28.0,60
5.98999,2.21753,3.81678,379.0,29.0,60
5.98999,2.21753,3.81678,379.0,30.0,60
5.98999,2.21753,3.81678,379.0,31.0,60
5.98999,2.21753,3.81678,379.0,32.0,60
5.98999,2.21753,3.81678,379.0,33.0,60
5.98999,2.21753,3.81678,379.0,34.0,60
5.98999,2.21753,3.81678,379.0,35.0,60
5.98999,2.21753,3.81678,379.0,36.0,60
5.98999,2.21753,3.81678,379.0,37.0,60
4.92476,3.04463,2.65605,379.0,38.0,60
4.92476,3.04463,2.65605,379.0,39.0,60
4.92476,3.04463,2.65605,379.0,40.0,60
4.92476,3.04463,2.65605,380.0,0.0,60
0.96945,2.18543,5.2188,380.0,1.0,60
4.92476,3.04463,2.65605,380.0,2.0,60
4.92476,3.04463,2.65605,380.0,3.0,60
4.92476,3.04463,2.65605,380.0,4.0,60
4.92476,3.04463,2.65605,380.0,5.0,60
4.92476,3.04463,2.65605,380.0,6.0,60
4.78702,2.2505,2.53441,380.0,7.0,60
4.78702,2.2505,2.53441,380.0,8.0,60
4.78702,2.2505,2.53441,380.0,9.0,60
4.78702,2.2505,2.53441,380.0,10.0,60
4.78702,2.2505,2.53441,380.0,11.0,60
4.78702,2.2505,2.53441,380.0,12.0,60
4.78702,2.2505,2.53441,380.0,13.0,60
4.78702,2.2505,2.53441,380.0,14.0,60
4.78702,2.2505,2.53441,380.0,15.0,60
4.78702,2.2505,2.53441,380.0,16.0,60
4.78702,2.2505,2.53441,380.0,17.0,60
4.78702,2.2505,2.53441,380.0,18.0,60
4.78702,2.2505,2.53441,380.0,19.0,60
4.78702,2.2505,2.53441,380.0,20.0,60
4.78702,2.2505,2.53441,380.0,21.0,60
0.77234,2.59345,2.09132,380.0,22.0,60
0.77234,2.59345,2.09132,380.0,23.0,60
0.77234,2.59345,2.09132,380.0,24.0,60
0.77234,2.59345,2.09132,380.0,25.0,60
0.77234,2.59345,2.09132,380.0,26.0,60
0.77234,2.59345,2.09132,380.0,27.0,60
0.77234,2.59345,2.09132,380.0,28.0,60
5.98999,2.21753,3.81678,380.0,29.0,60
5.98999,2.21753,3.81678,380.0,30.0,60
5.98999,2.21753,3.81678,380.0,31.0,60
5.98999,2.21753,3.81678,380.0,32.0,60
5.98999,2.21753,3.81678,380.0,33.0,60
5.98999,2.21753,3.81678,380.0,34.0,60
5.98999,2.21753,3.81678,380.0,35.0,60
5.98999,2.21753,3.81678,380.0,36.0,60
5.98999,2.21753,3.81678,380.0,37.0,60
4.92476,3.04463,2.65605,380.0,38.0,60
4.92476,3.04463,2.65605,380.0,39.0,60
4.92476,3.04463,2.65605,380.0,40.0,60
0.96945,2.18543,5.2188,381.0,0.0,60
0.96945,2.18543,5.2188,381.0,1.0,60
0.96945,2.18543,5.2188,381.0,2.0,60
4.92476,3.04463,2.65605,381.0,3.0,60
4.92476,3.04463,2.65605,381.0,4.0,60
4.92476,3.04463,2.65605,381.0,5.0,60
4.78702,2.2505,2.53441,381.0,6.0,60
4.78702,2.2505,2.53441,381.0,7.0,60
4.78702,2.2505,2.53441,381.0,8.0,60
4.78702,2.2505,2.53441,381.0,9.0,60
4.78702,2.2505,2.53441,381.0,10.0,60
4.78702,2.2505,2.53441,381.0,11.0,60
4.78702,2.2505,2.53441,381.0,12.0,60
4.78702,2.2505,2.53441,381.0,13.0,60
4.78702,2.2505,2.53441,381.0,14.0,60
4.78702,2.2505,2.53441,381.0,15.0,60
4.78702,2.2505,2.53441,381.0,16.0,60
4.78702,2.2505,2.53441,381.0,17.0,60
4.78702,2.2505,2.53441,381.0,18.0,60
4.78702,2.2505,2.53441,381.0,19.0,60
4.78702,2.2505,2.53441,381.0,20.0,60
4.78702,2.2505,2.53441,381.0,21.0,60
0.77234,2.59345,2.09132,381.0,22.0,60
0.77234,2.59345,2.09132,381.0,23.0,60
0.77234,2.59345,2.09132,381.0,24.0,60
0.77234,2.59345,2.09132,381.0,25.0,60
0.77234,2.59345,2.09132,381.0,26.0,60
5.98999,2.21753,3.81678,381.0,27.0,60
5.98999,2.21753,3.81678,381.0,28.0,60
0.77234,2.59345,2.09132,381.0,29.0,60
5.98999,2.21753,3.81678,381.0,30.0,60
5.98999,2.21753,3.81678,381.0,31.0,60
5.98999,2.21753,3.81678,381.0,32.0,60
5.98999,2.21753,3.81678,381.0,33.0,60
5.98999,2.21753,3.81678,381.0,34.0,60
5.98999,2.21753,3.81678,381.0,35.0,60
5.98999,2.21753,3.81678,381.0,36.0,60
5.98999,2.21753,3.81678,381.0,37.0,60
5.98999,2.21753,3.81678,381.0,38.0,60
4.92476,3.04463,2.65605,381.0,39.0,60
4.92476,3.04463,2.65605,381.0,40.0,60
0.96945,2.18543,5.2188,382.0,0.0,60
0.96945,2.18543,5.2188,382.0,1.0,60
0.96945,2.18543,5.2188,382.0,2.0,60
0.96945,2.18543,5.2188,382.0,3.0,60
4.92476,3.04463,2.65605,382.0,4.0,60
4.78702,2.2505,2.53441,382.0,5.0,60
4.78702,2.2505,2.53441,382.0,6.0,60
4.78702,2.2505,2.53441,382.0,7.0,60
4.78702,2.2505,2.53441,382.0,8.0,60
4.78702,2.2505,2.53441,382.0,9.0,60
4.78702,2.2505,2.53441,382.0,10.0,60
4.78702,2.2505,2.53441,382.0,11.0,60
4.78702,2.2505,2.53441,382.0,12.0,60
4.78702,2.2505,2.53441,382.0,13.0,60
4.78702,2.2505,2.53441,382.0,14.0,60
4.78702,2.2505,2.53441,382.0,15.0,60
4.78702,2.2505,2.53441,382.0,16.0,60
4.78702,2.2505,2.53441,382.0,17.0,60
4.78702,2.2505,2.53441,382.0,18.0,60
4.78702,2.2505,2.53441,382.0,19.0,60
4.78702,2.2505,2.53441,382.0,20.0,60
6.25311,2.11278,0.66487,382.0,21.0,60
6.25311,2.11278,0.66487,382.0,22.0,60
0.77234,2.59345,2.09132,382.0,23.0,60
0.77234,2.59345,2.09132,382.0,24.0,60
0.77234,2.59345,2.09132,382.0,25.0,60
5.98999,2.21753,3.81678,382.0,26.0,60
5.98999,2.21753,3.81678,382.0,27.0,60
5.98999,2.21753,3.81678,382.0,28.0,60
5.98999,2.21753,3.81678,382.0,29.0,60
5.98999,2.21753,3.81678,382.0,30.0,60
5.98999,2.21753,3.81678,382.0,31.0,60
5.98999,2.21753,3.81678,382.0,32.0,60
5.98999,2.21753,3.81678,382.0,33.0,60
5.98999,2.21753,3.81678,382.0,34.0,60
5.98999,2.21753,3.81678,382.0,35.0,60
5.98999,2.21753,3.81678,382.0,36.0,60
5.98999,2.21753,3.81678,382.0,37.0,60
1.68382,3.10467,2.72253,382.0,38.0,60
1.68382,3.10467,2.72253,382.0,39.0,60
1.68382,3.10467,2.72253,382.0,40.0,60
0.96945,2.18543,5.2188,383.0,0.0,60
0.96945,2.18543,5.2188,383.0,1.0,60
0.96945,2.18543,5.2188,383.0,2.0,60
0.96945,2.18543,5.2188,383.0,3.0,60
0.96945,2.18543,5.2188,383.0,4.0,60
4.78702,2.2505,2.53441,383.0,5.0,60
4.78702,2.2505,2.53441,383.0,6.0,60
4.78702,2.2505,2.53441,383.0,7.0,60
4.78702,2.2505,2.53441,383.0,8.0,60
4.78702,2.2505,2.53441,383.0,9.0,60
4.78702,2.2505,2.53441,383.0,10.0,60
4.78702,2.2505,2.53441,383.0,11.0,60
4.78702,2.2505,2.53441,383.0,12.0,60
5.32339,0.68049,3.87586,383.0,13.0,60
5.32339,0.68049,3.87586,383.0,14.0,60
5.32339,0.68049,3.87586,383.0,15.0,60
5.32339,0.68049,3.87586,383.0,16.0,60
5.32339,0.68049,3.87586,383.0,17.0,60
5.32339,0.68049,3.87586,383.0,18.0,60
6.25311,2.11278,0.66487,383.0,19.0,60
6.25311,2.11278,0.66487,383.0,20.0,60
6.25311,2.11278,0.66487,383.0,21.0,60
6.25311,2.11278,0.66487,383.0,22.0,60
6.25311,2.11278,0.66487,383.0,23.0,60
0.77234,2.59345,2.09132,383.0,24.0,60
5.98999,2.21753,3.81678,383.0,25.0,60
5.98999,2.21753,3.81678,383.0,26.0,60
5.98999,2.21753,3.81678,383.0,27.0,60
5.98999,2.21753,3.81678,383.0,28.0,60
5.98999,2.21753,3.81678,383.0,29.0,60
5.98999,2.21753,3.81678,383.0,30.0,60
5.98999,2.21753,3.81678,383.0,31.0,60
5.98999,2.21753,3.81678,383.0,32.0,60
5.98999,2.21753,3.81678,383.0,33.0,60
5.98999,2.21753,3.81678,383.0,34.0,60
5.98999,2.21753,3.81678,383.0,35.0,60
5.98999,2.21753,3.81678,383.0,36.0,60
1.68382,3.10467,2.72253,383.0,37.0,60
1.68382,3.10467,2.72253,383.0,38.0,60
1.68382,3.10467,2.72253,383.0,39.0,60
1.68382,3.10467,2.72253,383.0,40.0,60
0.96945,2.18543,5.2188,384.0,0.0,60
0.96945,2.18543,5.2188,384.0,1.0,60
0.96945,2.18543,5.2188,384.0,2.0,60
0.96945,2.18543,5.2188,384.0,3.0,60
0.96945,2.18543,5.2188,384.0,4.0,60
0.96945,2.18543,5.2188,384.0,5.0,60
4.78702,2.2505,2.53441,384.0,6.0,60
4.78702,2.2505,2.53441,384.0,7.0,60
4.78702,2.2505,2.53441,384.0,8.0,60
4.78702,2.2505,2.53441,384.0,9.0,60
4.78702,2.2505,2.53441,384.0,10.0,60
4.78702,2.2505,2.53441,384.0,11.0,60
5.32339,0.68049,3.87586,384.0,12.0,60
5.32339,0.68049,3.87586,384.0,13.0,60
5.32339,0.68049,3.87586,384.0,14.0,60
5.32339,0.68049,3.87586,384.0,15.0,60
5.32339,0.68049,3.87586,384.0,16.0,60
5.32339,0.68049,3.87586,384.0,17.0,60
5.32339,0.68049,3.87586,384.0,18.0,60
5.32339,0.68049,3.87586,384.0,19.0,60
6.25311,2.11278,0.66487,384.0,20.0,60
6.25311,2.11278,0.66487,384.0,21.0,60
6.25311,2.11278,0.66487,384.0,22.0,60
6.25311,2.11278,0.66487,384.0,23.0,60
6.25311,2.11278,0.66487,384.0,24.0,60
5.98999,2.21753,3.81678,384.0,25.0,60
5.98999,2.21753,3.81678,384.0,26.0,60
5.98999,2.21753,3.81678,384.0,27.0,60
5.98999,2.21753,3.81678,384.0,28.0,60
5.98999,2.21753,3.81678,384.0,29.0,60
5.98999,2.21753,3.81678,384.0,30.0,60
5.98999,2.21753,3.81678,384.0,31.0,60
5.98999,2.21753,3.81678,384.0,32.0,60
5.98999,2.21753,3.81678,384.0,33.0,60
5.98999,2.21753,3.81678,384.0,34.0,60
5.98999,2.21753,3.81678,384.0,35.0,60
1.68382,3.10467,2.72253,384.0,36.0,60
1.68382,3.10467,2.72253,384.0,37.0,60
1.68382,3.10467,2.72253,384.0,38.0,60
1.68382,3.10467,2.72253,384.0,39.0,60
1.68382,3.10467,2.72253,384.0,40.0,60
0.96945,2.18543,5.2188,385.0,0.0,60
0.96945,2.18543,5.2188,385.0,1.0,60
0.96945,2.18543,5.2188,385.0,2.0,60
0.96945,2.18543,5.2188,385.0,3.0,60
0.96945,2.18543,5.2188,385.0,4.0,60
0.96945,2.18543,5.2188,385.0,5.0,60
0.96945,2.18543,5.2188,385.0,6.0,60
4.78702,2.2505,2.53441,385.0,7.0,60
4.78702,2.2505,2.53441,385.0,8.0,60
4.78702,2.2505,2.53441,385.0,9.0,60
4.78702,2.2505,2.53441,385.0,10.0,60
5.32339,0.68049,3.87586,385.0,11.0,60
0.96945,2.18543,5.2188,385.0,12.0,60
0.96945,2.18543,5.2188,385.0,13.0,60
0.96945,2.18543,5.2188,385.0,14.0,60
5.32339,0.68049,3.87586,385.0,15.0,60
0.96945,2.18543,5.2188,385.0,16.0,60
5.32339,0.68049,3.87586,385.0,17.0,60
5.32339,0.68049,3.87586,385.0,18.0,60
5.32339,0.68049,3.87586,385.0,19.0,60
5.32339,0.68049,3.87586,385.0,20.0,60
6.25311,2.11278,0.66487,385.0,21.0,60
6.25311,2.11278,0.66487,385.0,22.0,60
6.25311,2.11278,0.66487,385.0,23.0,60
6.25311,2.11278,0.66487,385.0,24.0,60
6.25311,2.11278,0.66487,385.0,25.0,60
6.25311,2.11278,0.66487,385.0,26.0,60
6.25311,2.11278,0.66487,385.0,27.0,60
6.25311,2.11278,0.66487,385.0,28.0,60
5.98999,2.21753,3.81678,385.0,29.0,60
5.98999,2.21753,3.81678,385.0,30.0,60
5.98999,2.21753,3.81678,385.0,31.0,60
5.98999,2.21753,3.81678,385.0,32.0,60
5.98999,2.21753,3.81678,385.0,33.0,60
5.98999,2.21753,3.81678,385.0,34.0,60
1.68382,3.10467,2.72253,385.0,35.0,60
1.68382,3.10467,2.72253,385.0,36.0,60
1.68382,3.10467,2.72253,385.0,37.0,60
1.68382,3.10467,2.72253,385.0,38.0,60
1.68382,3.10467,2.72253,385.0,39.0,60
1.68382,3.10467,2.72253,385.0,40.0,60
0.96945,2.18543,5.2188,386.0,0.0,60
0.96945,2.18543,5.2188,386.0,1.0,60
0.96945,2.18543,5.2188,386.0,2.0,60
0.96945,2.18543,5.2188,386.0,3.0,60
0.96945,2.18543,5.2188,386.0,4.0,60
0.96945,2.18543,5.2188,386.0,5.0,60
0.96945,2.18543,5.2188,386.0,6.0,60
0.96945,2.18543,5.2188,386.0,7.0,60
0.96945,2.18543,5.2188,386.0,8.0,60
4.78702,2.2505,2.53441,386.0,9.0,60
5.32339,0.68049,3.87586,386.0,10.0,60
0.96945,2.18543,5.2188,386.0,11.0,60
0.96945,2.18543,5.2188,386.0,12.0,60
0.96945,2.18543,5.2188,386.0,13.0,60
0.96945,2.18543,5.2188,386.0,14.0,60
0.96945,2.18543,5.2188,386.0,15.0,60
5.32339,0.68049,3.87586,386.0,16.0,60
5.32339,0.68049,3.87586,386.0,17.0,60
5.32339,0.68049,3.87586,386.0,18.0,60
5.32339,0.68049,3.87586,386.0,19.0,60
5.32339,0.68049,3.87586,386.0,20.0,60
5.32339,0.68049,3.87586,386.0,21.0,60
6.25311,2.11278,0.66487,386.0,22.0,60
6.25311,2.11278,0.66487,386.0,23.0,60
6.25311,2.11278,0.66487,386.0,24.0,60
6.25311,2.11278,0.66487,386.0,25.0,60
6.25311,2.11278,0.66487,386.0,26.0,60
6.25311,2.11278,0.66487,386.0,27.0,60
6.25311,2.11278,0.66487,386.0,28.0,60
1.68382,3.10467,2.72253,386.0,29.0,60
1.68382,3.10467,2.72253,386.0,30.0,60
1.68382,3.10467,2.72253,386.0,31.0,60
1.68382,3.10467,2.72253,386.0,32.0,60
1.68382,3.10467,2.72253,386.0,33.0,60
1.68382,3.10467,2.72253,386.0,34.0,60
1.68382,3.10467,2.72253,386.0,35.0,60
1.68382,3.10467,2.72253,386.0,36.0,60
1.68382,3.10467,2.72253,386.0,37.0,60
1.68382,3.10467,2.72253,386.0,38.0,60
0.3691,1.3971,3.16785,386.0,39.0,60
0.96945,2.18543,5.2188,386.0,40.0,60
0.96945,2.18543,5.2188,387.0,0.0,60
0.96945,2.18543,5.2188,387.0,1.0,60
0.96945,2.18543,5.2188,387.0,2.0,60
0.96945,2.18543,5.2188,387.0,3.0,60
0.96945,2.18543,5.2188,387.0,4.0,60
0.96945,2.18543,5.2188,387.0,5.0,60
0.96945,2.18543,5.2188,387.0,6.0,60
0.96945,2.18543,5.2188,387.0,7.0,60
0.96945,2.18543,5.2188,387.0,8.0,60
0.96945,2.18543,5.2188,387.0,9.0,60
0.96945,2.18543,5.2188,387.0,10.0,60
0.96945,2.18543,5.2188,387.0,11.0,60
0.96945,2.18543,5.2188,387.0,12.0,60
0.96945,2.18543,5.2188,387.0,13.0,60
0.96945,2.18543,5.2188,387.0,14.0,60
0.96945,2.18543,5.2188,387.0,15.0,60
3.37422,0.77228,5.85051,387.0,16.0,60
5.32339,0.68049,3.87586,387.0,17.0,60
5.32339,0.68049,3.87586,387.0,18.0,60
5.32339,0.68049,3.87586,387.0,19.0,60
5.32339,0.68049,3.87586,387.0,20.0,60
5.32339,0.68049,3.87586,387.0,21.0,60
6.25311,2.11278,0.66487,387.0,22.0,60
6.25311,2.11278,0.66487,387.0,23.0,60
6.25311,2.11278,0.66487,387.0,24.0,60
6.25311,2.11278,0.66487,387.0,25.0,60
6.25311,2.11278,0.66487,387.0,26.0,60
6.25311,2.11278,0.66487,387.0,27.0,60
6.25311,2.11278,0.66487,387.0,28.0,60
1.68382,3.10467,2.72253,387.0,29.0,60
1.68382,3.10467,2.72253,387.0,30.0,60
1.68382,3.10467,2.72253,387.0,31.0,60
1.68382,3.10467,2.72253,387.0,32.0,60
1.68382,3.10467,2.72253,387.0,33.0,60
1.68382,3.10467,2.72253,387.0,34.0,60
1.68382,3.10467,2.72253,387.0,35.0,60
1.68382,3.10467,2.72253,387.0,36.0,60
1.68382,3.10467,2.72253,387.0,37.0,60
0.3691,1.3971,3.16785,387.0,38.0,60
0.3691,1.3971,3.16785,387.0,39.0,60
0.3691,1.3971,3.16785,387.0,40.0,60
0.3691,1.3971,3.16785,388.0,0.0,60
0.96945,2.18543,5.2188,388.0,1.0,60
0.96945,2.18543,5.2188,388.0,2.0,60
0.96945,2.18543,5.2188,388.0,3.0,60
0.96945,2.18543,5.2188,388.0,4.0,60
0.96945,2.18543,5.2188,388.0,5.0,60
0.96945,2.18543,5.2188,388.0,6.0,60
0.96945,2.18543,5.2188,388.0,7.0,60
0.96945,2.18543,5.2188,388.0,8.0,60
0.96945,2.18543,5.2188,388.0,9.0,60
0.96945,2.18543,5.2188,388.0,10.0,60
0.96945,2.18543,5.2188,388.0,11.0,60
0.96945,2.18543,5.2188,388.0,12.0,60
